1.45E+00	2.50E+00	149.3670886	-3.4140E-02	-3.4150E-02	2.1174E-01	2.1180E-01	1.6958E-01	9.9701E-01	9.9588E-01	1.0428E-01
1.50E+00	2.50E+00	149.4121336	-4.3530E-02	-4.3550E-02	2.6611E-01	2.6610E-01	2.0644E-01	1.1643E+00	1.1626E+00	1.2758E-01
1.55E+00	2.50E+00	149.4504057	-5.4850E-02	-5.4880E-02	3.2778E-01	3.2780E-01	2.4688E-01	1.3516E+00	1.3493E+00	1.5284E-01
1.60E+00	2.50E+00	149.5082873	-6.8310E-02	-6.8360E-02	3.9914E-01	3.9930E-01	2.9219E-01	1.5936E+00	1.5905E+00	1.8100E-01
1.65E+00	2.50E+00	149.562982	-8.4190E-02	-8.4270E-02	4.8452E-01	4.8490E-01	3.4472E-01	1.8922E+00	1.8876E+00	2.1395E-01
1.70E+00	2.50E+00	149.6328464	-1.0290E-01	-1.0300E-01	5.8812E-01	5.8830E-01	4.0654E-01	2.2365E+00	2.2301E+00	2.5330E-01
1.75E+00	2.50E+00	149.7148225	-1.2490E-01	-1.2510E-01	7.0862E-01	7.0900E-01	4.7641E-01	2.6132E+00	2.6066E+00	2.9806E-01
1.80E+00	2.50E+00	149.8051241	-1.5070E-01	-1.5090E-01	8.4855E-01	8.4900E-01	5.5525E-01	3.0166E+00	3.0064E+00	3.4894E-01
1.85E+00	2.50E+00	149.9114348	-1.8060E-01	-1.8100E-01	1.0098E+00	1.0100E+00	6.4369E-01	3.4515E+00	3.4363E+00	4.0648E-01
1.90E+00	2.50E+00	150.031862	-2.1520E-01	-2.1570E-01	1.1939E+00	1.1940E+00	7.4187E-01	3.9880E+00	3.9637E+00	4.7078E-01
1.95E+00	2.50E+00	153.7254178	-2.5490E-01	-2.5570E-01	1.4009E+00	1.4020E+00	8.4953E-01	4.6510E+00	4.6182E+00	5.4155E-01
2.00E+00	2.50E+00	150.3312313	-3.0040E-01	-3.0150E-01	1.6527E+00	1.6540E+00	9.7708E-01	5.3463E+00	5.3031E+00	6.2796E-01
2.05E+00	2.50E+00	150.5113597	-3.5270E-01	-3.5420E-01	1.9467E+00	1.9450E+00	1.1224E+00	6.1268E+00	6.0686E+00	7.2845E-01
2.10E+00	2.50E+00	150.7346316	-4.1240E-01	-4.1450E-01	2.2603E+00	2.2620E+00	1.2737E+00	6.8762E+00	6.8086E+00	8.3239E-01
1.00E-01	5.00E+00	152.8365511	-8.7440E-07	-8.7440E-07	-4.4367E-07	2.6180E-06	4.3073E-06	1.2912E-05	1.2912E-05	5.7235E-09
1.50E-01	5.00E+00	152.8346947	-1.3120E-06	-1.3120E-06	8.6630E-07	3.9270E-06	1.4522E-05	4.3498E-05	4.3498E-05	2.8892E-08
2.00E-01	5.00E+00	152.8326746	-2.4870E-06	-2.4870E-06	4.3888E-06	7.4490E-06	3.4379E-05	1.0296E-04	1.0296E-04	9.1080E-08
