T		P		density		Gibbs		Helmholtz	Internal En	Enthalpy	Entropy		Cp		Cv
3.369000E+00	4.000000E-03	1.376000E+02	-3.151201E+00	-3.154108E+00	6.050000E+00	6.341000E+00	2.732000E+00	3.179000E+00	2.266000E+00
2.162000E+00	6.000000E-03	1.472000E+02	-4.838679E-01	-4.879440E-01	2.781000E+00	3.189000E+00	1.512000E+00	1.070000E+01	1.057000E+01
2.171000E+00	6.000000E-03	1.473000E+02	-4.978577E-01	-5.019310E-01	2.887000E+00	3.294000E+00	1.561000E+00	1.368000E+01	1.338000E+01
2.173000E+00	6.000000E-03	1.473000E+02	-5.008827E-01	-5.049560E-01	2.911000E+00	3.319000E+00	1.572000E+00	8.213000E+00	8.176000E+00
2.182000E+00	6.000000E-03	1.473000E+02	-5.145807E-01	-5.186540E-01	2.966000E+00	3.374000E+00	1.597000E+00	5.154000E+00	5.154000E+00
2.272000E+00	6.000000E-03	1.471000E+02	-6.653851E-01	-6.694640E-01	3.277000E+00	3.685000E+00	1.737000E+00	2.783000E+00	2.729000E+00
2.400000E+00	6.000000E-03	1.466000E+02	-8.985072E-01	-9.026000E-01	3.595000E+00	4.005000E+00	1.874000E+00	2.321000E+00	2.206000E+00
2.700000E+00	6.000000E-03	1.448000E+02	-1.506156E+00	-1.510300E+00	4.265000E+00	4.679000E+00	2.139000E+00	2.300000E+00	2.021000E+00
3.000000E+00	6.000000E-03	1.423000E+02	-2.193784E+00	-2.198000E+00	4.975000E+00	5.397000E+00	2.391000E+00	2.547000E+00	2.040000E+00
3.300000E+00	6.000000E-03	1.391000E+02	-2.960187E+00	-2.964500E+00	5.797000E+00	6.228000E+00	2.655000E+00	3.014000E+00	2.216000E+00
3.600000E+00	6.000000E-03	1.351000E+02	-3.813159E+00	-3.817600E+00	6.770000E+00	7.215000E+00	2.941000E+00	3.579000E+00	2.372000E+00
3.710000E+00	6.000000E-03	1.333000E+02	-4.148419E+00	-4.152920E+00	7.170000E+00	7.620000E+00	3.052000E+00	3.822000E+00	2.418000E+00
2.160000E+00	8.000000E-03	1.476000E+02	-4.788599E-01	-4.842800E-01	2.773000E+00	3.315000E+00	1.508000E+00	1.066000E+01	1.052000E+01
2.169000E+00	8.000000E-03	1.477000E+02	-4.915476E-01	-4.969640E-01	2.878000E+00	3.420000E+00	1.556000E+00	1.363000E+01	1.332000E+01
2.171000E+00	8.000000E-03	1.477000E+02	-4.957116E-01	-5.011280E-01	2.903000E+00	3.445000E+00	1.568000E+00	8.180000E+00	8.139000E+00
2.180000E+00	8.000000E-03	1.477000E+02	-5.093236E-01	-5.147400E-01	2.958000E+00	3.499000E+00	1.593000E+00	5.130000E+00	5.130000E+00
2.270000E+00	8.000000E-03	1.475000E+02	-6.602163E-01	-6.656400E-01	3.266000E+00	3.809000E+00	1.732000E+00	2.766000E+00	2.714000E+00
2.400000E+00	8.000000E-03	1.470000E+02	-8.955578E-01	-9.010000E-01	3.587000E+00	4.131000E+00	1.870000E+00	2.301000E+00	2.189000E+00
2.700000E+00	8.000000E-03	1.453000E+02	-1.505594E+00	-1.511100E+00	4.248000E+00	4.799000E+00	2.133000E+00	2.279000E+00	2.008000E+00
3.000000E+00	8.000000E-03	1.428000E+02	-2.190398E+00	-2.196000E+00	4.950000E+00	5.510000E+00	2.382000E+00	2.521000E+00	2.028000E+00
3.300000E+00	8.000000E-03	1.397000E+02	-2.957173E+00	-2.962900E+00	5.759000E+00	6.332000E+00	2.643000E+00	2.977000E+00	2.205000E+00
3.600000E+00	8.000000E-03	1.358000E+02	-3.805509E+00	-3.811400E+00	6.715000E+00	7.304000E+00	2.924000E+00	3.518000E+00	2.362000E+00
3.900000E+00	8.000000E-03	1.308000E+02	-4.751684E+00	-4.757800E+00	7.847000E+00	8.458000E+00	3.232000E+00	4.219000E+00	2.475000E+00
3.980000E+00	8.000000E-03	1.293000E+02	-5.020413E+00	-5.026600E+00	8.187000E+00	8.806000E+00	3.320000E+00	4.464000E+00	2.499000E+00
8.000000E-01	1.013250E-02	1.469000E+02	9.080149E-03	2.182600E-03	5.653000E-03	6.954000E-01	4.338000E-03	2.237000E-02	2.235000E-02
2.156000E+00	1.013250E-02	1.480000E+02	-4.686217E-01	-4.754680E-01	2.765000E+00	3.450000E+00	1.503000E+00	1.063000E+01	1.047000E+01
2.167000E+00	1.013250E-02	1.481000E+02	-4.863423E-01	-4.931840E-01	2.870000E+00	3.554000E+00	1.552000E+00	1.358000E+01	1.325000E+01
2.169000E+00	1.013250E-02	1.481000E+02	-4.893053E-01	-4.961470E-01	2.894000E+00	3.579000E+00	1.563000E+00	8.148000E+00	8.102000E+00
2.178000E+00	1.013250E-02	1.481000E+02	-5.028223E-01	-5.096640E-01	2.949000E+00	3.633000E+00	1.588000E+00	5.105000E+00	5.105000E+00
2.268000E+00	1.013250E-02	1.479000E+02	-6.539851E-01	-6.608360E-01	3.256000E+00	3.941000E+00	1.727000E+00	2.749000E+00	2.699000E+00
2.400000E+00	1.013250E-02	1.474000E+02	-8.935258E-01	-9.004000E-01	3.578000E+00	4.265000E+00	1.866000E+00	2.281000E+00	2.172000E+00
2.700000E+00	1.013250E-02	1.457000E+02	-1.501246E+00	-1.508200E+00	4.232000E+00	4.927000E+00	2.126000E+00	2.258000E+00	1.995000E+00
3.000000E+00	1.013250E-02	1.434000E+02	-2.185934E+00	-2.193000E+00	4.923000E+00	5.630000E+00	2.372000E+00	2.494000E+00	2.016000E+00
3.300000E+00	1.013250E-02	1.403000E+02	-2.950778E+00	-2.958000E+00	5.721000E+00	6.443000E+00	2.630000E+00	2.940000E+00	2.195000E+00
3.600000E+00	1.013250E-02	1.366000E+02	-3.802382E+00	-3.809800E+00	6.659000E+00	7.401000E+00	2.908000E+00	3.460000E+00	2.352000E+00
3.900000E+00	1.013250E-02	1.318000E+02	-4.744412E+00	-4.752100E+00	7.763000E+00	8.532000E+00	3.209000E+00	4.109000E+00	2.465000E+00
4.200000E+00	1.013250E-02	1.255000E+02	-5.797526E+00	-5.805600E+00	9.096000E+00	9.904000E+00	3.548000E+00	5.145000E+00	2.546000E+00
4.222000E+00	1.013250E-02	1.249000E+02	-5.877538E+00	-5.885650E+00	9.208000E+00	1.002000E+01	3.575000E+00	5.255000E+00	2.552000E+00
2.156000E+00	1.200000E-02	1.484000E+02	-4.657577E-01	-4.738440E-01	2.758000E+00	3.567000E+00	1.499000E+00	1.059000E+01	1.043000E+01
2.165000E+00	1.200000E-02	1.484000E+02	-4.803337E-01	-4.884200E-01	2.863000E+00	3.671000E+00	1.548000E+00	1.354000E+01	1.319000E+01
2.167000E+00	1.200000E-02	1.484000E+02	-4.832667E-01	-4.913530E-01	2.887000E+00	3.696000E+00	1.559000E+00	8.120000E+00	8.070000E+00
2.176000E+00	1.200000E-02	1.484000E+02	-4.966977E-01	-5.047840E-01	2.942000E+00	3.750000E+00	1.584000E+00	5.083000E+00	5.083000E+00
2.266000E+00	1.200000E-02	1.483000E+02	-6.469603E-01	-6.550520E-01	3.247000E+00	4.056000E+00	1.722000E+00	2.734000E+00	2.686000E+00
2.400000E+00	1.200000E-02	1.478000E+02	-8.896809E-01	-8.978000E-01	3.571000E+00	4.383000E+00	1.862000E+00	2.264000E+00	2.157000E+00
2.700000E+00	1.200000E-02	1.461000E+02	-1.497786E+00	-1.506000E+00	4.218000E+00	5.039000E+00	2.120000E+00	2.240000E+00	1.984000E+00
3.000000E+00	1.200000E-02	1.438000E+02	-2.181655E+00	-2.190000E+00	4.902000E+00	5.736000E+00	2.364000E+00	2.472000E+00	2.006000E+00
3.300000E+00	1.200000E-02	1.409000E+02	-2.948483E+00	-2.957000E+00	5.689000E+00	6.541000E+00	2.620000E+00	2.910000E+00	2.186000E+00
3.600000E+00	1.200000E-02	1.372000E+02	-3.795654E+00	-3.804400E+00	6.614000E+00	7.488000E+00	2.894000E+00	3.413000E+00	2.344000E+00
3.900000E+00	1.200000E-02	1.326000E+02	-4.736950E+00	-4.746000E+00	7.695000E+00	8.600000E+00	3.190000E+00	4.025000E+00	2.456000E+00
4.200000E+00	1.200000E-02	1.266000E+02	-5.784321E+00	-5.793800E+00	8.986000E+00	9.933000E+00	3.519000E+00	4.950000E+00	2.536000E+00
4.407000E+00	1.200000E-02	1.211000E+02	-6.577365E+00	-6.587274E+00	1.008000E+01	1.107000E+01	3.782000E+00	6.137000E+00	2.585000E+00
2.154000E+00	1.400000E-02	1.487000E+02	-4.598151E-01	-4.692300E-01	2.751000E+00	3.693000E+00	1.495000E+00	1.055000E+01	1.038000E+01
2.163000E+00	1.400000E-02	1.488000E+02	-4.721004E-01	-4.815090E-01	2.856000E+00	3.796000E+00	1.543000E+00	1.349000E+01	1.312000E+01
2.165000E+00	1.400000E-02	1.488000E+02	-4.771664E-01	-4.865750E-01	2.880000E+00	3.821000E+00	1.555000E+00	8.092000E+00	8.037000E+00
2.174000E+00	1.400000E-02	1.488000E+02	-4.893374E-01	-4.987460E-01	2.934000E+00	3.875000E+00	1.579000E+00	5.060000E+00	5.060000E+00
2.264000E+00	1.400000E-02	1.487000E+02	-6.398731E-01	-6.492880E-01	3.238000E+00	4.180000E+00	1.717000E+00	2.718000E+00	2.672000E+00
2.400000E+00	1.400000E-02	1.482000E+02	-8.857533E-01	-8.952000E-01	3.564000E+00	4.508000E+00	1.858000E+00	2.246000E+00	2.142000E+00
2.700000E+00	1.400000E-02	1.466000E+02	-1.494250E+00	-1.503800E+00	4.204000E+00	5.160000E+00	2.114000E+00	2.221000E+00	1.972000E+00
3.000000E+00	1.400000E-02	1.443000E+02	-2.178298E+00	-2.188000E+00	4.880000E+00	5.850000E+00	2.356000E+00	2.450000E+00	1.996000E+00
3.300000E+00	1.400000E-02	1.414000E+02	-2.942799E+00	-2.952700E+00	5.657000E+00	6.647000E+00	2.609000E+00	2.879000E+00	2.177000E+00
3.600000E+00	1.400000E-02	1.378000E+02	-3.790840E+00	-3.801000E+00	6.567000E+00	7.583000E+00	2.880000E+00	3.367000E+00	2.335000E+00
3.900000E+00	1.400000E-02	1.334000E+02	-4.729405E+00	-4.739900E+00	7.627000E+00	8.676000E+00	3.171000E+00	3.945000E+00	2.447000E+00
4.200000E+00	1.400000E-02	1.278000E+02	-5.777445E+00	-5.788400E+00	8.878000E+00	9.974000E+00	3.492000E+00	4.777000E+00	2.526000E+00
4.500000E+00	1.400000E-02	1.198000E+02	-6.953314E+00	-6.965000E+00	1.045000E+01	1.162000E+01	3.870000E+00	6.468000E+00	2.594000E+00
4.584000E+00	1.400000E-02	1.168000E+02	-7.310262E+00	-7.322248E+00	1.100000E+01	1.220000E+01	3.997000E+00	7.436000E+00	2.615000E+00
2.152000E+00	1.600000E-02	1.491000E+02	-4.529009E-01	-4.636320E-01	2.745000E+00	3.818000E+00	1.491000E+00	1.051000E+01	1.033000E+01
2.161000E+00	1.600000E-02	1.492000E+02	-4.660551E-01	-4.767790E-01	2.849000E+00	3.921000E+00	1.539000E+00	1.344000E+01	1.306000E+01
2.163000E+00	1.600000E-02	1.492000E+02	-4.689261E-01	-4.796500E-01	2.873000E+00	3.946000E+00	1.550000E+00	8.064000E+00	8.004000E+00
2.172000E+00	1.600000E-02	1.492000E+02	-4.831761E-01	-4.939000E-01	2.927000E+00	4.000000E+00	1.575000E+00	5.038000E+00	5.037000E+00
2.262000E+00	1.600000E-02	1.490000E+02	-6.328057E-01	-6.435440E-01	3.229000E+00	4.303000E+00	1.712000E+00	2.703000E+00	2.658000E+00
2.400000E+00	1.600000E-02	1.485000E+02	-8.818256E-01	-8.926000E-01	3.557000E+00	4.634000E+00	1.854000E+00	2.229000E+00	2.126000E+00
2.700000E+00	1.600000E-02	1.470000E+02	-1.489716E+00	-1.500600E+00	4.191000E+00	5.280000E+00	2.108000E+00	2.203000E+00	1.960000E+00
3.000000E+00	1.600000E-02	1.448000E+02	-2.174950E+00	-2.186000E+00	4.858000E+00	5.964000E+00	2.348000E+00	2.428000E+00	1.986000E+00
3.300000E+00	1.600000E-02	1.419000E+02	-2.936124E+00	-2.947400E+00	5.626000E+00	6.754000E+00	2.598000E+00	2.850000E+00	2.168000E+00
3.600000E+00	1.600000E-02	1.385000E+02	-3.783048E+00	-3.794600E+00	6.523000E+00	7.679000E+00	2.866000E+00	3.324000E+00	2.326000E+00
3.900000E+00	1.600000E-02	1.342000E+02	-4.721777E+00	-4.733700E+00	7.563000E+00	8.755000E+00	3.153000E+00	3.872000E+00	2.438000E+00
4.200000E+00	1.600000E-02	1.288000E+02	-5.764778E+00	-5.777200E+00	8.780000E+00	1.002000E+01	3.466000E+00	4.630000E+00	2.517000E+00
4.500000E+00	1.600000E-02	1.215000E+02	-6.928331E+00	-6.941500E+00	1.028000E+01	1.159000E+01	3.827000E+00	6.027000E+00	2.581000E+00
